Model,DPO2014B
Firmware Version,1.52

Point Format,Y,
6.33440e-03,0.0208,0.0192
6.33600e-03,0.0216,0.0232
6.33760e-03,0.0216,0.02
6.33920e-03,0.0216,0.0232
6.34080e-03,0.0216,0.0192
6.34240e-03,0.0216,0.0232
6.34400e-03,0.0216,0.0192
6.34560e-03,0.0216,0.0232
6.34720e-03,0.0216,0.0192
6.34880e-03,0.0216,0.0232
6.35040e-03,0.0224,0.0192
6.35200e-03,0.0216,0.0232
6.35360e-03,0.0208,0.0192
6.35520e-03,0.0208,0.0232
6.35680e-03,0.0224,0.0192
6.35840e-03,0.0216,0.0232
6.36000e-03,0.0216,0.0192
6.36160e-03,0.0216,0.0224
6.36320e-03,0.0216,0.0192
6.36480e-03,0.0216,0.0232
6.36640e-03,0.0224,0.0192
6.36800e-03,0.0216,0.0232
6.36960e-03,0.0208,0.02
6.37120e-03,0.0208,0.0232
6.37280e-03,0.0208,0.0192
6.37440e-03,0.0224,0.0232
6.37600e-03,0.0208,0.0192
6.37760e-03,0.0216,0.0232
6.37920e-03,0.0224,0.0192
6.38080e-03,0.0216,0.0232
6.38240e-03,0.0216,0.0192
6.38400e-03,0.0216,0.0232
6.38560e-03,0.0208,0.0192
6.38720e-03,0.0216,0.0232
6.38880e-03,0.0216,0.02
6.39040e-03,0.0216,0.0232
6.39200e-03,0.0208,0.0192
6.39360e-03,0.0208,0.0232
6.39520e-03,0.0208,0.0192
6.39680e-03,0.0208,0.0232
6.39840e-03,0.0216,0.02
6.40000e-03,0.0208,0.0232
6.40160e-03,0.0216,0.0192
6.40320e-03,0.0208,0.0224
6.40480e-03,0.0216,0.0192
6.40640e-03,0.0216,0.0224
6.40800e-03,0.0224,0.02
6.40960e-03,0.0216,0.0232
6.41120e-03,0.0208,0.02
6.41280e-03,0.0216,0.0224
6.41440e-03,0.0216,0.0192
6.41600e-03,0.0208,0.0232
6.41760e-03,0.0216,0.0192
6.41920e-03,0.0216,0.0232
6.42080e-03,0.0216,0.02
6.42240e-03,0.0216,0.0232
6.42400e-03,0.0216,0.0192
6.42560e-03,0.0208,0.0232
6.42720e-03,0.0216,0.02
6.42880e-03,0.0216,0.0232
6.43040e-03,0.0208,0.02
6.43200e-03,0.0216,0.0232
6.43360e-03,0.0216,0.0192
6.43520e-03,0.0208,0.0232
6.43680e-03,0.0216,0.0192
6.43840e-03,0.0216,0.0232
6.44000e-03,0.0208,0.02
6.44160e-03,0.0216,0.0232
6.44320e-03,0.0216,0.02
6.44480e-03,0.0216,0.0232
6.44640e-03,0.0216,0.0192
6.44800e-03,0.0208,0.0232
6.44960e-03,0.0208,0.0192
6.45120e-03,0.0208,0.0224
6.45280e-03,0.0208,0.0192
6.45440e-03,0.0208,0.0224
6.45600e-03,0.0216,0.02
6.45760e-03,0.0208,0.0232
6.45920e-03,0.0216,0.0192
6.46080e-03,0.0216,0.0232
6.46240e-03,0.0208,0.0192
6.46400e-03,0.0216,0.0224
6.46560e-03,0.0216,0.0192
6.46720e-03,0.0216,0.0232
6.46880e-03,0.0216,0.0192
6.47040e-03,0.0216,0.0224
6.47200e-03,0.0216,0.02
6.47360e-03,0.0216,0.0232
6.47520e-03,0.0208,0.02
6.47680e-03,0.0216,0.0232
6.47840e-03,0.0216,0.0192
6.48000e-03,0.0216,0.0224
6.48160e-03,0.0208,0.02
6.48320e-03,0.0216,0.0232
6.48480e-03,0.0208,0.0192
6.48640e-03,0.0216,0.0232
6.48800e-03,0.0224,0.0192
6.48960e-03,0.0216,0.0232
6.49120e-03,0.0208,0.02
6.49280e-03,0.0208,0.0232
6.49440e-03,0.0216,0.02
6.49600e-03,0.0224,0.0232
6.49760e-03,0.0216,0.02
6.49920e-03,0.0216,0.0232
6.50080e-03,0.0216,0.0192
6.50240e-03,0.0216,0.0232
6.50400e-03,0.0208,0.0192
6.50560e-03,0.0224,0.0224
6.50720e-03,0.0216,0.02
6.50880e-03,0.0216,0.0232
6.51040e-03,0.0216,0.02
6.51200e-03,0.0216,0.0232
6.51360e-03,0.0216,0.02
6.51520e-03,0.0224,0.0232
6.51680e-03,0.0216,0.0192
6.51840e-03,0.0208,0.0232
6.52000e-03,0.0216,0.0192
6.52160e-03,0.0216,0.0232
6.52320e-03,0.0216,0.02
6.52480e-03,0.0208,0.0232
6.52640e-03,0.0208,0.0192
6.52800e-03,0.0216,0.0232
6.52960e-03,0.0216,0.02
6.53120e-03,0.0224,0.0232
6.53280e-03,0.0208,0.02
6.53440e-03,0.0208,0.0232
6.53600e-03,0.0224,0.02
6.53760e-03,0.0216,0.0232
6.53920e-03,0.0224,0.02
6.54080e-03,0.0208,0.0232
6.54240e-03,0.0216,0.02
6.54400e-03,0.0216,0.0232
6.54560e-03,0.0224,0.0192
6.54720e-03,0.0224,0.0224
6.54880e-03,0.0216,0.02
6.55040e-03,0.0216,0.0232
6.55200e-03,0.0224,0.0192
6.55360e-03,0.0216,0.0232
6.55520e-03,0.0224,0.0192
6.55680e-03,0.0208,0.0224
6.55840e-03,0.0216,0.02
6.56000e-03,0.0208,0.0232
6.56160e-03,0.0224,0.0192
6.56320e-03,0.0216,0.0232
6.56480e-03,0.0216,0.0192
6.56640e-03,0.0216,0.0224
6.56800e-03,0.0224,0.0192
6.56960e-03,0.0216,0.0232
6.57120e-03,0.0216,0.02
6.57280e-03,0.0216,0.0232
6.57440e-03,0.0208,0.02
6.57600e-03,0.0208,0.0232
6.57760e-03,0.0216,0.0192
6.57920e-03,0.0208,0.0232
6.58080e-03,0.0216,0.02
6.58240e-03,0.0216,0.0232
6.58400e-03,0.0216,0.0192
6.58560e-03,0.0216,0.0232
6.58720e-03,0.0224,0.02
6.58880e-03,0.0216,0.0232
6.59040e-03,0.0216,0.02
6.59200e-03,0.0224,0.0232
6.59360e-03,0.0216,0.02
6.59520e-03,0.0208,0.0232
6.59680e-03,0.0216,0.0192
6.59840e-03,0.0208,0.0224
6.60000e-03,0.0224,0.02
6.60160e-03,0.0216,0.0232
6.60320e-03,0.0224,0.0192
6.60480e-03,0.0216,0.0232
6.60640e-03,0.0216,0.02
6.60800e-03,0.0216,0.0232
6.60960e-03,0.0216,0.02
6.61120e-03,0.0216,0.0232
6.61280e-03,0.0208,0.0192
6.61440e-03,0.0224,0.0232
6.61600e-03,0.0216,0.0192
6.61760e-03,0.0208,0.0232
6.61920e-03,0.0216,0.02
6.62080e-03,0.0216,0.0232
6.62240e-03,0.0208,0.02
6.62400e-03,0.0216,0.0232
6.62560e-03,0.0224,0.0192
6.62720e-03,0.0216,0.0232
6.62880e-03,0.0208,0.0192
6.63040e-03,0.02,0.0232
6.63200e-03,0.0208,0.02
6.63360e-03,0.0216,0.0232
6.63520e-03,0.0208,0.0192
6.63680e-03,0.0216,0.0232
6.63840e-03,0.0216,0.02
6.64000e-03,0.0216,0.0232
6.64160e-03,0.0216,0.0192
6.64320e-03,0.0216,0.0232
6.64480e-03,0.0216,0.02
6.64640e-03,0.0216,0.0232
6.64800e-03,0.0224,0.02
6.64960e-03,0.0216,0.0232
6.65120e-03,0.0216,0.02
6.65280e-03,0.0208,0.0232
6.65440e-03,0.0224,0.0192
6.65600e-03,0.0208,0.0232
6.65760e-03,0.0216,0.0192
6.65920e-03,0.0216,0.0224
6.66080e-03,0.0216,0.0192
6.66240e-03,0.0216,0.0232
6.66400e-03,0.0216,0.02
6.66560e-03,0.0216,0.0232
6.66720e-03,0.0216,0.02
6.66880e-03,0.0224,0.0232
6.67040e-03,0.0216,0.02
6.67200e-03,0.02,0.0232
6.67360e-03,0.0216,0.02
6.67520e-03,0.0224,0.0232
6.67680e-03,0.0224,0.02
6.67840e-03,0.0216,0.0232
6.68000e-03,0.0216,0.02
6.68160e-03,0.0216,0.0232
6.68320e-03,0.0216,0.02
6.68480e-03,0.0208,0.0232
6.68640e-03,0.0224,0.02
6.68800e-03,0.0216,0.0232
6.68960e-03,0.0216,0.02
6.69120e-03,0.0224,0.0232
6.69280e-03,0.0216,0.02
6.69440e-03,0.0224,0.0232
6.69600e-03,0.0208,0.02
6.69760e-03,0.0216,0.0232
6.69920e-03,0.0216,0.02
6.70080e-03,0.0216,0.0232
6.70240e-03,0.0216,0.02
6.70400e-03,0.0216,0.0232
6.70560e-03,0.0224,0.02
6.70720e-03,0.0216,0.0232
6.70880e-03,0.0216,0.02
6.71040e-03,0.0208,0.0232
6.71200e-03,0.0216,0.02
6.71360e-03,0.0216,0.0232
6.71520e-03,0.0208,0.0192
6.71680e-03,0.0216,0.0232
6.71840e-03,0.0216,0.02
6.72000e-03,0.0216,0.0232
6.72160e-03,0.0208,0.02
6.72320e-03,0.0216,0.0232
6.72480e-03,0.0216,0.02
6.72640e-03,0.0216,0.0232
6.72800e-03,0.0216,0.02
6.72960e-03,0.0224,0.0232
6.73120e-03,0.0208,0.02
6.73280e-03,0.0216,0.0232
6.73440e-03,0.0224,0.0192
6.73600e-03,0.0216,0.0232
6.73760e-03,0.0208,0.02
6.73920e-03,0.0216,0.0232
6.74080e-03,0.0208,0.02
6.74240e-03,0.0216,0.0232
6.74400e-03,0.0216,0.02
6.74560e-03,0.0224,0.0232
6.74720e-03,0.0216,0.02
6.74880e-03,0.0216,0.0232
6.75040e-03,0.0216,0.02
6.75200e-03,0.0216,0.0232
6.75360e-03,0.02,0.02
6.75520e-03,0.0216,0.0232
6.75680e-03,0.0216,0.02
6.75840e-03,0.0216,0.0224
6.76000e-03,0.0224,0.02
6.76160e-03,0.0216,0.0232
6.76320e-03,0.0224,0.02
6.76480e-03,0.0208,0.0232
6.76640e-03,0.0216,0.02
6.76800e-03,0.0224,0.0232
6.76960e-03,0.0216,0.02
6.77120e-03,0.0224,0.0232
6.77280e-03,0.0216,0.02
6.77440e-03,0.0216,0.0224
6.77600e-03,0.0224,0.02
6.77760e-03,0.0224,0.0232
6.77920e-03,0.0216,0.02
6.78080e-03,0.0216,0.0224
6.78240e-03,0.0216,0.02
6.78400e-03,0.0216,0.0232
6.78560e-03,0.0216,0.02
6.78720e-03,0.0224,0.0232
6.78880e-03,0.0216,0.0192
6.79040e-03,0.0216,0.0232
6.79200e-03,0.0224,0.02
6.79360e-03,0.0224,0.0232
6.79520e-03,0.0224,0.02
6.79680e-03,0.0216,0.0232
6.79840e-03,0.0216,0.0192
6.80000e-03,0.0216,0.0232
6.80160e-03,0.0216,0.02
6.80320e-03,0.0216,0.0232
6.80480e-03,0.0216,0.0192
6.80640e-03,0.0216,0.0232
6.80800e-03,0.0216,0.02
6.80960e-03,0.0208,0.0232
6.81120e-03,0.0216,0.02
6.81280e-03,0.0216,0.0232
6.81440e-03,0.0208,0.02
6.81600e-03,0.0216,0.0224
6.81760e-03,0.0224,0.02
6.81920e-03,0.0216,0.0232
6.82080e-03,0.0216,0.0192
6.82240e-03,0.0208,0.0232
6.82400e-03,0.02,0.02
6.82560e-03,0.0208,0.0232
6.82720e-03,0.0208,0.0192
6.82880e-03,0.0216,0.0224
6.83040e-03,0.0216,0.02
6.83200e-03,0.0224,0.0232
6.83360e-03,0.0216,0.02
6.83520e-03,0.0216,0.0232
6.83680e-03,0.0216,0.0192
6.83840e-03,0.0216,0.0224
6.84000e-03,0.0224,0.02
6.84160e-03,0.0224,0.0232
6.84320e-03,0.0216,0.02
6.84480e-03,0.0216,0.0232
6.84640e-03,0.0216,0.02
6.84800e-03,0.0216,0.0232
6.84960e-03,0.0224,0.0192
6.85120e-03,0.0216,0.0232
6.85280e-03,0.0216,0.02
6.85440e-03,0.0216,0.0232
6.85600e-03,0.0216,0.0192
6.85760e-03,0.0216,0.0232
6.85920e-03,0.0216,0.02
6.86080e-03,0.0216,0.0232
6.86240e-03,0.0216,0.02
6.86400e-03,0.0216,0.0232
6.86560e-03,0.0216,0.02
6.86720e-03,0.0216,0.0232
6.86880e-03,0.0216,0.02
6.87040e-03,0.0208,0.0232
6.87200e-03,0.0216,0.0192
6.87360e-03,0.0216,0.0232
6.87520e-03,0.0216,0.02
6.87680e-03,0.0216,0.0232
6.87840e-03,0.0216,0.02
6.88000e-03,0.0224,0.0232
6.88160e-03,0.0208,0.02
6.88320e-03,0.0224,0.0232
6.88480e-03,0.0216,0.02
6.88640e-03,0.0224,0.0232
6.88800e-03,0.0216,0.02
6.88960e-03,0.0216,0.0232
6.89120e-03,0.0216,0.02
6.89280e-03,0.0216,0.0232
6.89440e-03,0.0224,0.02
6.89600e-03,0.0208,0.0232
6.89760e-03,0.0224,0.02
6.89920e-03,0.0216,0.0232
6.90080e-03,0.0216,0.02
6.90240e-03,0.0216,0.0232
6.90400e-03,0.0216,0.0192
6.90560e-03,0.0216,0.0232
6.90720e-03,0.0216,0.02
6.90880e-03,0.0216,0.0224
6.91040e-03,0.0216,0.02
6.91200e-03,0.0216,0.0232
6.91360e-03,0.0224,0.02
6.91520e-03,0.0224,0.0232
6.91680e-03,0.0216,0.02
6.91840e-03,0.0216,0.024
6.92000e-03,0.0216,0.0192
6.92160e-03,0.0208,0.0232
6.92320e-03,0.0208,0.02
6.92480e-03,0.0208,0.0232
6.92640e-03,0.0216,0.0192
6.92800e-03,0.0216,0.0232
6.92960e-03,0.0216,0.02
6.93120e-03,0.0216,0.0232
6.93280e-03,0.0216,0.02
6.93440e-03,0.0216,0.0232
6.93600e-03,0.0216,0.0192
6.93760e-03,0.0216,0.0232
6.93920e-03,0.0232,0.0192
6.94080e-03,0.0216,0.0232
6.94240e-03,0.0216,0.02
6.94400e-03,0.0208,0.0232
6.94560e-03,0.0216,0.02
6.94720e-03,0.0208,0.0232
6.94880e-03,0.0216,0.02
6.95040e-03,0.0216,0.0232
6.95200e-03,0.0216,0.02
6.95360e-03,0.0216,0.0232
6.95520e-03,0.0216,0.0192
6.95680e-03,0.0216,0.0232
6.95840e-03,0.0224,0.02
6.96000e-03,0.0216,0.0232
6.96160e-03,0.0216,0.02
6.96320e-03,0.0216,0.0232
6.96480e-03,0.0216,0.02
6.96640e-03,0.0208,0.0232
6.96800e-03,0.0216,0.02
6.96960e-03,0.0216,0.0232
6.97120e-03,0.0224,0.02
6.97280e-03,0.0216,0.0232
6.97440e-03,0.0216,0.02
6.97600e-03,0.0216,0.0232
6.97760e-03,0.0216,0.0192
6.97920e-03,0.0208,0.0232
6.98080e-03,0.0224,0.02
6.98240e-03,0.0224,0.0232
6.98400e-03,0.0224,0.02
6.98560e-03,0.0216,0.0232
6.98720e-03,0.0224,0.02
6.98880e-03,0.0216,0.0232
6.99040e-03,0.0208,0.02
6.99200e-03,0.0216,0.0232
6.99360e-03,0.0208,0.0192
6.99520e-03,0.0216,0.0232
6.99680e-03,0.0216,0.0192
6.99840e-03,0.0216,0.0232
7.00000e-03,0.0208,0.0192
7.00160e-03,0.0216,0.0232
7.00320e-03,0.0216,0.02
7.00480e-03,0.0208,0.0232
7.00640e-03,0.0216,0.0192
7.00800e-03,0.0216,0.0232
7.00960e-03,0.0216,0.0192
7.01120e-03,0.0216,0.0232
7.01280e-03,0.0216,0.0192
7.01440e-03,0.0216,0.0232
7.01600e-03,0.0216,0.02
7.01760e-03,0.0224,0.0232
7.01920e-03,0.0216,0.0192
7.02080e-03,0.0216,0.0232
7.02240e-03,0.0216,0.02
7.02400e-03,0.0232,0.0232
7.02560e-03,0.0216,0.02
7.02720e-03,0.0216,0.0232
7.02880e-03,0.0224,0.0192
7.03040e-03,0.0216,0.0232
7.03200e-03,0.0208,0.02
7.03360e-03,0.0216,0.0232
7.03520e-03,0.0216,0.02
7.03680e-03,0.0216,0.0232
7.03840e-03,0.0224,0.02
7.04000e-03,0.0216,0.0232
7.04160e-03,0.0216,0.02
7.04320e-03,0.0216,0.0232
7.04480e-03,0.0216,0.02
7.04640e-03,0.0216,0.0232
7.04800e-03,0.0216,0.0192
7.04960e-03,0.0224,0.0232
7.05120e-03,0.0216,0.02
7.05280e-03,0.0208,0.0232
7.05440e-03,0.0216,0.02
7.05600e-03,0.0224,0.0232
7.05760e-03,0.0216,0.02
7.05920e-03,0.0216,0.0232
7.06080e-03,0.0208,0.02
7.06240e-03,0.0216,0.0232
7.06400e-03,0.0224,0.0192
7.06560e-03,0.0208,0.0232
7.06720e-03,0.0216,0.02
7.06880e-03,0.0224,0.0232
7.07040e-03,0.0216,0.02
7.07200e-03,0.0216,0.0232
7.07360e-03,0.0208,0.02
7.07520e-03,0.0224,0.0232
7.07680e-03,0.0216,0.02
7.07840e-03,0.0224,0.0232
7.08000e-03,0.0216,0.02
7.08160e-03,0.0216,0.0232
7.08320e-03,0.0224,0.02
7.08480e-03,0.0216,0.0232
7.08640e-03,0.0216,0.02
7.08800e-03,0.0216,0.0232
7.08960e-03,0.0216,0.02
7.09120e-03,0.0208,0.0232
7.09280e-03,0.0216,0.02
7.09440e-03,0.0216,0.0232
7.09600e-03,0.0216,0.02
7.09760e-03,0.0216,0.0232
7.09920e-03,0.0208,0.02
7.10080e-03,0.0216,0.0232
7.10240e-03,0.0224,0.02
7.10400e-03,0.0216,0.0232
7.10560e-03,0.0208,0.02
7.10720e-03,0.0216,0.0232
7.10880e-03,0.0208,0.0192
7.11040e-03,0.0208,0.0232
7.11200e-03,0.0216,0.0192
7.11360e-03,0.0216,0.0232
7.11520e-03,0.0216,0.0192
7.11680e-03,0.0208,0.0232
7.11840e-03,0.0216,0.0192
7.12000e-03,0.0216,0.0224
7.12160e-03,0.0216,0.02
7.12320e-03,0.0216,0.0232
7.12480e-03,0.0208,0.02
7.12640e-03,0.0216,0.0232
7.12800e-03,0.0216,0.02
7.12960e-03,0.0216,0.0232
7.13120e-03,0.0216,0.0192
7.13280e-03,0.0224,0.0232
7.13440e-03,0.0216,0.0192
7.13600e-03,0.0216,0.0232
7.13760e-03,0.0216,0.0192
7.13920e-03,0.0224,0.0232
7.14080e-03,0.0216,0.02
7.14240e-03,0.0216,0.0232
7.14400e-03,0.0216,0.02
7.14560e-03,0.0208,0.0232
7.14720e-03,0.0216,0.0192
7.14880e-03,0.0216,0.0232
7.15040e-03,0.0216,0.02
7.15200e-03,0.0216,0.0232
7.15360e-03,0.0216,0.0192
7.15520e-03,0.0208,0.0232
7.15680e-03,0.0216,0.0192
7.15840e-03,0.0224,0.0232
7.16000e-03,0.0216,0.02
7.16160e-03,0.0216,0.0232
7.16320e-03,0.0216,0.02
7.16480e-03,0.0208,0.0232
7.16640e-03,0.0216,0.02
7.16800e-03,0.0208,0.0232
7.16960e-03,0.0216,0.02
7.17120e-03,0.0224,0.0232
7.17280e-03,0.0216,0.02
7.17440e-03,0.0224,0.0232
7.17600e-03,0.0216,0.02
7.17760e-03,0.0216,0.0232
7.17920e-03,0.0216,0.02
7.18080e-03,0.0216,0.0232
7.18240e-03,0.0216,0.02
7.18400e-03,0.0224,0.0232
7.18560e-03,0.0216,0.0192
7.18720e-03,0.0216,0.0232
7.18880e-03,0.0224,0.02
7.19040e-03,0.0216,0.0232
7.19200e-03,0.0216,0.02
7.19360e-03,0.0216,0.0232
7.19520e-03,0.0216,0.02
7.19680e-03,0.0216,0.0232
7.19840e-03,0.0216,0.02
7.20000e-03,0.0216,0.0232
7.20160e-03,0.0216,0.02
7.20320e-03,0.0216,0.0232
7.20480e-03,0.0216,0.02
7.20640e-03,0.0224,0.0232
7.20800e-03,0.0216,0.0192
7.20960e-03,0.0216,0.0232
7.21120e-03,0.0216,0.0192
7.21280e-03,0.0224,0.0232
7.21440e-03,0.0216,0.02
7.21600e-03,0.0208,0.0232
7.21760e-03,0.0224,0.02
7.21920e-03,0.0216,0.0232
7.22080e-03,0.0208,0.02
7.22240e-03,0.0216,0.0232
7.22400e-03,0.0216,0.02
7.22560e-03,0.0216,0.0232
7.22720e-03,0.0224,0.02
7.22880e-03,0.0216,0.0232
7.23040e-03,0.0216,0.02
7.23200e-03,0.0216,0.0232
7.23360e-03,0.0216,0.02
7.23520e-03,0.0216,0.0232
7.23680e-03,0.0208,0.02
7.23840e-03,0.0216,0.0232
7.24000e-03,0.0208,0.0192
7.24160e-03,0.0216,0.0232
7.24320e-03,0.0216,0.02
7.24480e-03,0.0216,0.0232
7.24640e-03,0.0216,0.02
7.24800e-03,0.0216,0.0232
7.24960e-03,0.0216,0.02
7.25120e-03,0.0216,0.0232
7.25280e-03,0.0216,0.02
7.25440e-03,0.0216,0.024
7.25600e-03,0.0216,0.02
7.25760e-03,0.0216,0.0232
7.25920e-03,0.0216,0.02
7.26080e-03,0.0216,0.0232
7.26240e-03,0.0216,0.02
7.26400e-03,0.0216,0.0232
7.26560e-03,0.0216,0.0192
7.26720e-03,0.0216,0.0232
7.26880e-03,0.0208,0.0192
7.27040e-03,0.0216,0.0232
7.27200e-03,0.0216,0.0192
7.27360e-03,0.0224,0.0232
7.27520e-03,0.0216,0.02
7.27680e-03,0.0216,0.0232
7.27840e-03,0.0216,0.02
7.28000e-03,0.0216,0.0232
7.28160e-03,0.0208,0.02
7.28320e-03,0.0216,0.0232
7.28480e-03,0.0216,0.02
7.28640e-03,0.0216,0.0232
7.28800e-03,0.0216,0.02
7.28960e-03,0.0208,0.0232
7.29120e-03,0.0216,0.02
7.29280e-03,0.0208,0.0232
7.29440e-03,0.0216,0.02
7.29600e-03,0.0216,0.0232
7.29760e-03,0.0216,0.0192
7.29920e-03,0.0216,0.0232
7.30080e-03,0.0208,0.02
7.30240e-03,0.0208,0.0232
7.30400e-03,0.0216,0.02
7.30560e-03,0.0216,0.0232
7.30720e-03,0.0216,0.0192
7.30880e-03,0.0216,0.0224
7.31040e-03,0.0216,0.02
7.31200e-03,0.0216,0.0232
7.31360e-03,0.0216,0.02
7.31520e-03,0.0216,0.0232
7.31680e-03,0.0224,0.02
7.31840e-03,0.0216,0.0232
7.32000e-03,0.0224,0.02
7.32160e-03,0.0216,0.0232
7.32320e-03,0.0216,0.02
7.32480e-03,0.0216,0.0232
7.32640e-03,0.0216,0.0192
7.32800e-03,0.0216,0.0232
7.32960e-03,0.0216,0.02
7.33120e-03,0.0216,0.0232
7.33280e-03,0.0208,0.02
7.33440e-03,0.0216,0.0232
7.33600e-03,0.0216,0.02
7.33760e-03,0.0216,0.0232
7.33920e-03,0.0216,0.0192
7.34080e-03,0.0208,0.0232
7.34240e-03,0.0216,0.02
7.34400e-03,0.0216,0.0232
7.34560e-03,0.0224,0.02
7.34720e-03,0.0224,0.0232
7.34880e-03,0.0216,0.02
7.35040e-03,0.0216,0.0232
7.35200e-03,0.0216,0.02
7.35360e-03,0.0208,0.0232
7.35520e-03,0.0216,0.02
7.35680e-03,0.0208,0.0232
7.35840e-03,0.0216,0.0192
7.36000e-03,0.0216,0.0232
7.36160e-03,0.0216,0.02
7.36320e-03,0.0216,0.0232
7.36480e-03,0.0224,0.0192
7.36640e-03,0.0224,0.0232
7.36800e-03,0.0224,0.02
7.36960e-03,0.0216,0.0232
7.37120e-03,0.0216,0.02
7.37280e-03,0.0216,0.0232
7.37440e-03,0.0216,0.02
7.37600e-03,0.0216,0.0232
7.37760e-03,0.0216,0.0192
7.37920e-03,0.0216,0.0232
7.38080e-03,0.0216,0.0192
7.38240e-03,0.0216,0.0232
7.38400e-03,0.0216,0.02
7.38560e-03,0.0224,0.0232
7.38720e-03,0.0224,0.02
7.38880e-03,0.0224,0.0232
7.39040e-03,0.0216,0.02
7.39200e-03,0.0224,0.0232
7.39360e-03,0.0216,0.02
7.39520e-03,0.0216,0.0232
7.39680e-03,0.0216,0.02
7.39840e-03,0.0224,0.0232
7.40000e-03,0.0224,0.02
7.40160e-03,0.0216,0.0232
7.40320e-03,0.0216,0.02
7.40480e-03,0.0216,0.0232
7.40640e-03,0.0216,0.02
7.40800e-03,0.0208,0.0232
7.40960e-03,0.0224,0.02
7.41120e-03,0.0224,0.0232
7.41280e-03,0.0216,0.02
7.41440e-03,0.0208,0.0232
7.41600e-03,0.0224,0.02
7.41760e-03,0.0224,0.0232
7.41920e-03,0.0216,0.0192
7.42080e-03,0.0224,0.0232
7.42240e-03,0.0216,0.02
7.42400e-03,0.0216,0.0232
7.42560e-03,0.0216,0.02
7.42720e-03,0.0216,0.0232
7.42880e-03,0.0208,0.0192
7.43040e-03,0.0216,0.0232
7.43200e-03,0.0216,0.0192
7.43360e-03,0.0216,0.0232
7.43520e-03,0.0216,0.02
7.43680e-03,0.0216,0.0232
7.43840e-03,0.0224,0.0192
7.44000e-03,0.0216,0.0232
7.44160e-03,0.0216,0.02
7.44320e-03,0.0216,0.0232
7.44480e-03,0.0208,0.02
7.44640e-03,0.0216,0.0232
7.44800e-03,0.0224,0.02
7.44960e-03,0.0216,0.0232
7.45120e-03,0.0224,0.02
7.45280e-03,0.0216,0.0232
7.45440e-03,0.0216,0.02
7.45600e-03,0.0216,0.0232
7.45760e-03,0.0216,0.0192
7.45920e-03,0.0216,0.0232
7.46080e-03,0.0216,0.0192
7.46240e-03,0.0216,0.0232
7.46400e-03,0.0216,0.02
7.46560e-03,0.0216,0.0232
7.46720e-03,0.0216,0.0192
7.46880e-03,0.0216,0.0232
7.47040e-03,0.0224,0.0192
7.47200e-03,0.0216,0.0232
7.47360e-03,0.0216,0.02
7.47520e-03,0.0216,0.0232
7.47680e-03,0.0208,0.02
7.47840e-03,0.0208,0.0232
7.48000e-03,0.0216,0.02
7.48160e-03,0.0208,0.0224
7.48320e-03,0.0216,0.0192
7.48480e-03,0.0216,0.0232
7.48640e-03,0.0216,0.02
7.48800e-03,0.0216,0.0232
7.48960e-03,0.0208,0.02
7.49120e-03,0.0216,0.0232
7.49280e-03,0.0216,0.02
7.49440e-03,0.0216,0.0232
7.49600e-03,0.0208,0.0192
7.49760e-03,0.0216,0.0232
7.49920e-03,0.0208,0.02
7.50080e-03,0.0216,0.0232
7.50240e-03,0.0216,0.0192
7.50400e-03,0.0216,0.0232
7.50560e-03,0.0208,0.0192
7.50720e-03,0.0216,0.0232
7.50880e-03,0.0208,0.02
7.51040e-03,0.0216,0.0224
7.51200e-03,0.0208,0.02
7.51360e-03,0.0216,0.0232
7.51520e-03,0.0216,0.02
7.51680e-03,0.0208,0.0232
7.51840e-03,0.0216,0.0192
7.52000e-03,0.0216,0.0232
7.52160e-03,0.0216,0.02
7.52320e-03,0.0216,0.0232
7.52480e-03,0.0208,0.02
7.52640e-03,0.0216,0.0232
7.52800e-03,0.0208,0.02
7.52960e-03,0.0208,0.0232
7.53120e-03,0.0216,0.02
7.53280e-03,0.0208,0.0232
7.53440e-03,0.0224,0.02
7.53600e-03,0.0216,0.0232
7.53760e-03,0.0216,0.0192
7.53920e-03,0.0216,0.0232
7.54080e-03,0.0224,0.02
7.54240e-03,0.0216,0.0232
7.54400e-03,0.0208,0.02
7.54560e-03,0.0216,0.0232
7.54720e-03,0.0216,0.02
7.54880e-03,0.0216,0.0232
7.55040e-03,0.0216,0.02
7.55200e-03,0.0216,0.0232
7.55360e-03,0.0224,0.02
7.55520e-03,0.0216,0.0232
7.55680e-03,0.0216,0.0192
7.55840e-03,0.0216,0.0232
7.56000e-03,0.0208,0.0192
7.56160e-03,0.0216,0.0232
7.56320e-03,0.0216,0.02
7.56480e-03,0.0216,0.0232
7.56640e-03,0.0224,0.0192
7.56800e-03,0.0216,0.0232
7.56960e-03,0.0216,0.02
7.57120e-03,0.0216,0.0232
7.57280e-03,0.0208,0.02
7.57440e-03,0.0216,0.0232
7.57600e-03,0.0208,0.02
7.57760e-03,0.0208,0.0232
7.57920e-03,0.0216,0.02
7.58080e-03,0.0208,0.0232
7.58240e-03,0.0224,0.02
7.58400e-03,0.0216,0.0232
7.58560e-03,0.0216,0.02
7.58720e-03,0.0216,0.0232
7.58880e-03,0.0216,0.0192
7.59040e-03,0.0216,0.0232
7.59200e-03,0.0216,0.02
7.59360e-03,0.0224,0.0224
7.59520e-03,0.0216,0.02
7.59680e-03,0.0216,0.0232
7.59840e-03,0.0224,0.02
